end_id,start_id,type
bug.missing_return,rule.function.missing_return.cfg,DETECTS_BUG
bug.wrong_base_case,rule.recursion.no_base_case,DETECTS_BUG
bug.wrong_base_case,rule.recursion.unreachable_base,DETECTS_BUG
bug.no_recursive_progress,rule.recursion.no_progress,DETECTS_BUG
bug.iterator_invalidation,rule.iterator.invalidation.modify_then_use,DETECTS_BUG
bug.vector_out_of_range,rule.iterator.invalidation.modify_then_use,DETECTS_BUG
bug.iterator_invalidation,rule.iterator.view_lifetime,DETECTS_BUG
bug.use_after_move,rule.move.use_after_move,DETECTS_BUG
bug.missing_virtual_destructor,rule.oop.delete_base_no_virtual,DETECTS_BUG
bug.rule_of_five,rule.oop.rule_of_five,DETECTS_BUG
bug.exception_safety,rule.oop.exception_safety,DETECTS_BUG
bug.format_specifier_mismatch,rule.format.specifier_mismatch,DETECTS_BUG
bug.format_specifier_mismatch,rule.format.modern_cpp_upgrade,DETECTS_BUG
bug.condition_variable_misuse,rule.concurrent.wait_protocol,DETECTS_BUG
bug.condition_variable_misuse,rule.concurrent.missing_sync,DETECTS_BUG
bug.off_by_one,rule.meta.edge_case_boundary,DETECTS_BUG
bug.array_out_of_bounds,rule.meta.edge_case_boundary,DETECTS_BUG
bug.wrong_loop_condition,rule.meta.edge_case_boundary,DETECTS_BUG
ev.loop.boundary.le_length,rule.loop.off_by_one.leq_length,USES_EVIDENCE
ev.loop.test.last_case_only,rule.loop.off_by_one.leq_length,USES_EVIDENCE
ev.loop.boundary.starts_one,rule.loop.off_by_one.start_one,USES_EVIDENCE
ev.loop.test.last_case_only,rule.loop.off_by_one.start_one,USES_EVIDENCE
ev.loop.progress.no_update,rule.loop.infinite.missing_update,USES_EVIDENCE
ev.loop.timeout,rule.loop.infinite.missing_update,USES_EVIDENCE
ev.loop.progress.wrong_direction,rule.loop.infinite.wrong_direction,USES_EVIDENCE
ev.loop.timeout,rule.loop.infinite.wrong_direction,USES_EVIDENCE
ev.loop.test.last_case_only,rule.loop.boundary.edge_case,USES_EVIDENCE
ev.cross.edge_only_failure,rule.loop.boundary.edge_case,USES_EVIDENCE
ev.array.index.size_access,rule.array.out_of_bounds.size_index,USES_EVIDENCE
ev.array.bounds.crash,rule.array.out_of_bounds.size_index,USES_EVIDENCE
ev.array.index.value_misuse,rule.array.index_value_confusion,USES_EVIDENCE
ev.pointer.null_check_missing,rule.pointer.null_deref.ast,USES_EVIDENCE
ev.pointer.clang_null,rule.pointer.null_deref.clang,USES_EVIDENCE
ev.memory.alloc_without_release,rule.memory.leak.alloc_no_release,USES_EVIDENCE
ev.memory.release_then_use,rule.memory.use_after_free.flow,USES_EVIDENCE
ev.memory.double_release,rule.memory.double_free.flow,USES_EVIDENCE
ev.memory.sanitizer_uaf,rule.memory.uaf.sanitizer,USES_EVIDENCE
ev.memory.sanitizer_leak,rule.memory.leak.sanitizer,USES_EVIDENCE
ev.function.warn_nonvoid,rule.function.missing_return.compiler,USES_EVIDENCE
ev.function.path_no_return,rule.function.missing_return.cfg,USES_EVIDENCE
ev.recursion.no_base_case,rule.recursion.no_base_case,USES_EVIDENCE
ev.recursion.base_unreachable,rule.recursion.unreachable_base,USES_EVIDENCE
ev.recursion.no_progress,rule.recursion.no_progress,USES_EVIDENCE
ev.iterator.modified_container,rule.iterator.invalidation.modify_then_use,USES_EVIDENCE
ev.iterator.erase_then_use,rule.iterator.invalidation.modify_then_use,USES_EVIDENCE
ev.iterator.view_lifetime,rule.iterator.view_lifetime,USES_EVIDENCE
ev.move.use_after_move,rule.move.use_after_move,USES_EVIDENCE
ev.oop.delete_base_no_virtual,rule.oop.delete_base_no_virtual,USES_EVIDENCE
ev.oop.rule_of_five_partial,rule.oop.rule_of_five,USES_EVIDENCE
ev.oop.exception_cleanup,rule.oop.exception_safety,USES_EVIDENCE
ev.format.printf_type_mismatch,rule.format.specifier_mismatch,USES_EVIDENCE
ev.format.mixed_print_api,rule.format.modern_cpp_upgrade,USES_EVIDENCE
ev.concurrent.wait_without_predicate,rule.concurrent.wait_protocol,USES_EVIDENCE
ev.concurrent.notify_without_lock_protocol,rule.concurrent.missing_sync,USES_EVIDENCE
ev.concurrent.thread_shared_state_no_sync,rule.concurrent.missing_sync,USES_EVIDENCE
ev.cross.edge_only_failure,rule.meta.edge_case_boundary,USES_EVIDENCE
ev.loop.test.last_case_only,rule.meta.edge_case_boundary,USES_EVIDENCE
tool.ast,rule.loop.off_by_one.leq_length,SUPPORTED_BY_TOOL
tool.unittest,rule.loop.off_by_one.leq_length,SUPPORTED_BY_TOOL
tool.ast,rule.loop.off_by_one.start_one,SUPPORTED_BY_TOOL
tool.unittest,rule.loop.off_by_one.start_one,SUPPORTED_BY_TOOL
tool.ast,rule.loop.infinite.missing_update,SUPPORTED_BY_TOOL
tool.runtime,rule.loop.infinite.missing_update,SUPPORTED_BY_TOOL
tool.ast,rule.loop.infinite.wrong_direction,SUPPORTED_BY_TOOL
tool.runtime,rule.loop.infinite.wrong_direction,SUPPORTED_BY_TOOL
tool.unittest,rule.loop.boundary.edge_case,SUPPORTED_BY_TOOL
tool.ast,rule.array.out_of_bounds.size_index,SUPPORTED_BY_TOOL
tool.runtime,rule.array.out_of_bounds.size_index,SUPPORTED_BY_TOOL
tool.ast,rule.array.index_value_confusion,SUPPORTED_BY_TOOL
tool.ast,rule.pointer.null_deref.ast,SUPPORTED_BY_TOOL
tool.clangsa,rule.pointer.null_deref.clang,SUPPORTED_BY_TOOL
tool.dataflow,rule.memory.leak.alloc_no_release,SUPPORTED_BY_TOOL
tool.dataflow,rule.memory.use_after_free.flow,SUPPORTED_BY_TOOL
tool.dataflow,rule.memory.double_free.flow,SUPPORTED_BY_TOOL
tool.sanitizer,rule.memory.uaf.sanitizer,SUPPORTED_BY_TOOL
tool.sanitizer,rule.memory.leak.sanitizer,SUPPORTED_BY_TOOL
tool.compiler,rule.function.missing_return.compiler,SUPPORTED_BY_TOOL
tool.cfg,rule.function.missing_return.cfg,SUPPORTED_BY_TOOL
tool.ast,rule.recursion.no_base_case,SUPPORTED_BY_TOOL
tool.cfg,rule.recursion.unreachable_base,SUPPORTED_BY_TOOL
tool.ast,rule.recursion.no_progress,SUPPORTED_BY_TOOL
tool.dataflow,rule.iterator.invalidation.modify_then_use,SUPPORTED_BY_TOOL
tool.dataflow,rule.iterator.view_lifetime,SUPPORTED_BY_TOOL
tool.dataflow,rule.move.use_after_move,SUPPORTED_BY_TOOL
tool.style,rule.move.use_after_move,SUPPORTED_BY_TOOL
tool.ast,rule.oop.delete_base_no_virtual,SUPPORTED_BY_TOOL
tool.ast,rule.oop.rule_of_five,SUPPORTED_BY_TOOL
tool.style,rule.oop.rule_of_five,SUPPORTED_BY_TOOL
tool.cfg,rule.oop.exception_safety,SUPPORTED_BY_TOOL
tool.style,rule.oop.exception_safety,SUPPORTED_BY_TOOL
tool.ast,rule.format.specifier_mismatch,SUPPORTED_BY_TOOL
tool.compiler,rule.format.specifier_mismatch,SUPPORTED_BY_TOOL
tool.style,rule.format.modern_cpp_upgrade,SUPPORTED_BY_TOOL
tool.ast,rule.concurrent.wait_protocol,SUPPORTED_BY_TOOL
tool.dataflow,rule.concurrent.missing_sync,SUPPORTED_BY_TOOL
tool.runtime,rule.concurrent.missing_sync,SUPPORTED_BY_TOOL
tool.unittest,rule.meta.edge_case_boundary,SUPPORTED_BY_TOOL
concept.c.array,rule.loop.off_by_one.leq_length,APPLIES_TO_CONCEPT
concept.c.for,rule.loop.off_by_one.leq_length,APPLIES_TO_CONCEPT
concept.cpp.vector,rule.loop.off_by_one.leq_length,APPLIES_TO_CONCEPT
concept.cpp.range_for,rule.loop.off_by_one.leq_length,APPLIES_TO_CONCEPT
concept.c.array,rule.loop.off_by_one.start_one,APPLIES_TO_CONCEPT
concept.c.for,rule.loop.off_by_one.start_one,APPLIES_TO_CONCEPT
concept.cpp.array,rule.loop.off_by_one.start_one,APPLIES_TO_CONCEPT
concept.cpp.vector,rule.loop.off_by_one.start_one,APPLIES_TO_CONCEPT
concept.c.for,rule.loop.infinite.missing_update,APPLIES_TO_CONCEPT
concept.c.while,rule.loop.infinite.missing_update,APPLIES_TO_CONCEPT
concept.cpp.for,rule.loop.infinite.missing_update,APPLIES_TO_CONCEPT
concept.cpp.while,rule.loop.infinite.missing_update,APPLIES_TO_CONCEPT
concept.c.for,rule.loop.infinite.wrong_direction,APPLIES_TO_CONCEPT
concept.cpp.for,rule.loop.infinite.wrong_direction,APPLIES_TO_CONCEPT
concept.c.array,rule.loop.boundary.edge_case,APPLIES_TO_CONCEPT
concept.cpp.vector,rule.loop.boundary.edge_case,APPLIES_TO_CONCEPT
concept.cpp.range_for,rule.loop.boundary.edge_case,APPLIES_TO_CONCEPT
concept.c.array,rule.array.out_of_bounds.size_index,APPLIES_TO_CONCEPT
concept.cpp.array,rule.array.out_of_bounds.size_index,APPLIES_TO_CONCEPT
concept.cpp.vector,rule.array.out_of_bounds.size_index,APPLIES_TO_CONCEPT
concept.c.array,rule.array.index_value_confusion,APPLIES_TO_CONCEPT
concept.cpp.array,rule.array.index_value_confusion,APPLIES_TO_CONCEPT
concept.cpp.vector,rule.array.index_value_confusion,APPLIES_TO_CONCEPT
concept.c.pointer,rule.pointer.null_deref.ast,APPLIES_TO_CONCEPT
concept.cpp.pointer,rule.pointer.null_deref.ast,APPLIES_TO_CONCEPT
concept.cpp.smart_pointer,rule.pointer.null_deref.ast,APPLIES_TO_CONCEPT
concept.c.pointer,rule.pointer.null_deref.clang,APPLIES_TO_CONCEPT
concept.cpp.pointer,rule.pointer.null_deref.clang,APPLIES_TO_CONCEPT
concept.c.malloc,rule.memory.leak.alloc_no_release,APPLIES_TO_CONCEPT
concept.c.calloc,rule.memory.leak.alloc_no_release,APPLIES_TO_CONCEPT
concept.c.realloc,rule.memory.leak.alloc_no_release,APPLIES_TO_CONCEPT
concept.cpp.new_delete,rule.memory.leak.alloc_no_release,APPLIES_TO_CONCEPT
concept.cpp.raii,rule.memory.leak.alloc_no_release,APPLIES_TO_CONCEPT
concept.c.free,rule.memory.use_after_free.flow,APPLIES_TO_CONCEPT
concept.cpp.new_delete,rule.memory.use_after_free.flow,APPLIES_TO_CONCEPT
concept.c.pointer,rule.memory.use_after_free.flow,APPLIES_TO_CONCEPT
concept.cpp.pointer,rule.memory.use_after_free.flow,APPLIES_TO_CONCEPT
concept.c.free,rule.memory.double_free.flow,APPLIES_TO_CONCEPT
concept.cpp.new_delete,rule.memory.double_free.flow,APPLIES_TO_CONCEPT
concept.cpp.smart_pointer,rule.memory.double_free.flow,APPLIES_TO_CONCEPT
concept.c.pointer,rule.memory.uaf.sanitizer,APPLIES_TO_CONCEPT
concept.cpp.pointer,rule.memory.uaf.sanitizer,APPLIES_TO_CONCEPT
concept.c.malloc,rule.memory.leak.sanitizer,APPLIES_TO_CONCEPT
concept.cpp.new_delete,rule.memory.leak.sanitizer,APPLIES_TO_CONCEPT
concept.c.function_def,rule.function.missing_return.compiler,APPLIES_TO_CONCEPT
concept.cpp.function_decl,rule.function.missing_return.compiler,APPLIES_TO_CONCEPT
concept.c.function_def,rule.function.missing_return.cfg,APPLIES_TO_CONCEPT
concept.cpp.function_decl,rule.function.missing_return.cfg,APPLIES_TO_CONCEPT
concept.c.function_def,rule.recursion.no_base_case,APPLIES_TO_CONCEPT
concept.cpp.function_decl,rule.recursion.no_base_case,APPLIES_TO_CONCEPT
concept.c.function_def,rule.recursion.unreachable_base,APPLIES_TO_CONCEPT
concept.cpp.function_decl,rule.recursion.unreachable_base,APPLIES_TO_CONCEPT
concept.c.function_def,rule.recursion.no_progress,APPLIES_TO_CONCEPT
concept.cpp.function_decl,rule.recursion.no_progress,APPLIES_TO_CONCEPT
concept.cpp.iterator,rule.iterator.invalidation.modify_then_use,APPLIES_TO_CONCEPT
concept.cpp.vector,rule.iterator.invalidation.modify_then_use,APPLIES_TO_CONCEPT
concept.cpp.map,rule.iterator.invalidation.modify_then_use,APPLIES_TO_CONCEPT
concept.cpp.unordered_map,rule.iterator.invalidation.modify_then_use,APPLIES_TO_CONCEPT
concept.cpp.ranges,rule.iterator.view_lifetime,APPLIES_TO_CONCEPT
concept.cpp.views,rule.iterator.view_lifetime,APPLIES_TO_CONCEPT
concept.cpp.string_view,rule.iterator.view_lifetime,APPLIES_TO_CONCEPT
concept.cpp.span,rule.iterator.view_lifetime,APPLIES_TO_CONCEPT
concept.cpp.move_semantics,rule.move.use_after_move,APPLIES_TO_CONCEPT
concept.cpp.unique_ptr,rule.move.use_after_move,APPLIES_TO_CONCEPT
concept.cpp.string,rule.move.use_after_move,APPLIES_TO_CONCEPT
concept.cpp.vector,rule.move.use_after_move,APPLIES_TO_CONCEPT
concept.cpp.class,rule.oop.delete_base_no_virtual,APPLIES_TO_CONCEPT
concept.cpp.inheritance,rule.oop.delete_base_no_virtual,APPLIES_TO_CONCEPT
concept.cpp.virtual_function,rule.oop.delete_base_no_virtual,APPLIES_TO_CONCEPT
concept.cpp.destructor,rule.oop.delete_base_no_virtual,APPLIES_TO_CONCEPT
concept.cpp.class,rule.oop.rule_of_five,APPLIES_TO_CONCEPT
concept.cpp.destructor,rule.oop.rule_of_five,APPLIES_TO_CONCEPT
concept.cpp.copy_semantics,rule.oop.rule_of_five,APPLIES_TO_CONCEPT
concept.cpp.move_semantics,rule.oop.rule_of_five,APPLIES_TO_CONCEPT
concept.cpp.raii,rule.oop.rule_of_five,APPLIES_TO_CONCEPT
concept.cpp.try_catch,rule.oop.exception_safety,APPLIES_TO_CONCEPT
concept.cpp.noexcept,rule.oop.exception_safety,APPLIES_TO_CONCEPT
concept.cpp.raii,rule.oop.exception_safety,APPLIES_TO_CONCEPT
concept.c.formatted_io,rule.format.specifier_mismatch,APPLIES_TO_CONCEPT
concept.cpp.format,rule.format.specifier_mismatch,APPLIES_TO_CONCEPT
concept.cpp.print_functions,rule.format.specifier_mismatch,APPLIES_TO_CONCEPT
concept.cpp.format,rule.format.modern_cpp_upgrade,APPLIES_TO_CONCEPT
concept.cpp.print_functions,rule.format.modern_cpp_upgrade,APPLIES_TO_CONCEPT
concept.cpp.thread,rule.concurrent.wait_protocol,APPLIES_TO_CONCEPT
concept.cpp.mutex,rule.concurrent.wait_protocol,APPLIES_TO_CONCEPT
concept.cpp.condition_variable,rule.concurrent.wait_protocol,APPLIES_TO_CONCEPT
concept.cpp.thread,rule.concurrent.missing_sync,APPLIES_TO_CONCEPT
concept.cpp.mutex,rule.concurrent.missing_sync,APPLIES_TO_CONCEPT
concept.cpp.atomic,rule.concurrent.missing_sync,APPLIES_TO_CONCEPT
concept.c.array,rule.meta.edge_case_boundary,APPLIES_TO_CONCEPT
concept.cpp.vector,rule.meta.edge_case_boundary,APPLIES_TO_CONCEPT
concept.cpp.range_for,rule.meta.edge_case_boundary,APPLIES_TO_CONCEPT
fix.loop.bound,rule.loop.off_by_one.leq_length,RECOMMENDS_FIX
fix.array.bound,rule.loop.off_by_one.leq_length,RECOMMENDS_FIX
fix.loop.bound,rule.loop.off_by_one.start_one,RECOMMENDS_FIX
fix.loop.progress,rule.loop.infinite.missing_update,RECOMMENDS_FIX
fix.loop.progress,rule.loop.infinite.wrong_direction,RECOMMENDS_FIX
fix.loop.bound,rule.loop.boundary.edge_case,RECOMMENDS_FIX
fix.array.bound,rule.array.out_of_bounds.size_index,RECOMMENDS_FIX
fix.array.index_value,rule.array.index_value_confusion,RECOMMENDS_FIX
fix.null.check,rule.pointer.null_deref.ast,RECOMMENDS_FIX
fix.null.check,rule.pointer.null_deref.clang,RECOMMENDS_FIX
fix.release.once,rule.memory.leak.alloc_no_release,RECOMMENDS_FIX
fix.use_raii,rule.memory.leak.alloc_no_release,RECOMMENDS_FIX
fix.smart_pointer,rule.memory.leak.alloc_no_release,RECOMMENDS_FIX
fix.no_use_after_release,rule.memory.use_after_free.flow,RECOMMENDS_FIX
fix.smart_pointer,rule.memory.use_after_free.flow,RECOMMENDS_FIX
fix.release.once,rule.memory.double_free.flow,RECOMMENDS_FIX
fix.no_use_after_release,rule.memory.uaf.sanitizer,RECOMMENDS_FIX
fix.release.once,rule.memory.leak.sanitizer,RECOMMENDS_FIX
fix.return,rule.function.missing_return.compiler,RECOMMENDS_FIX
fix.return,rule.function.missing_return.cfg,RECOMMENDS_FIX
fix.recursion.base,rule.recursion.no_base_case,RECOMMENDS_FIX
fix.recursion.base,rule.recursion.unreachable_base,RECOMMENDS_FIX
fix.recursion.progress,rule.recursion.no_progress,RECOMMENDS_FIX
fix.iterator.refresh,rule.iterator.invalidation.modify_then_use,RECOMMENDS_FIX
fix.iterator.refresh,rule.iterator.view_lifetime,RECOMMENDS_FIX
fix.move.use_state,rule.move.use_after_move,RECOMMENDS_FIX
fix.virtual_destructor,rule.oop.delete_base_no_virtual,RECOMMENDS_FIX
fix.use_raii,rule.oop.rule_of_five,RECOMMENDS_FIX
fix.smart_pointer,rule.oop.rule_of_five,RECOMMENDS_FIX
fix.use_raii,rule.oop.exception_safety,RECOMMENDS_FIX
fix.format.match,rule.format.specifier_mismatch,RECOMMENDS_FIX
fix.format.match,rule.format.modern_cpp_upgrade,RECOMMENDS_FIX
fix.condition_wait,rule.concurrent.wait_protocol,RECOMMENDS_FIX
fix.condition_wait,rule.concurrent.missing_sync,RECOMMENDS_FIX
fix.array.bound,rule.meta.edge_case_boundary,RECOMMENDS_FIX
fix.loop.bound,rule.meta.edge_case_boundary,RECOMMENDS_FIX
view.intro_c,rule.loop.off_by_one.leq_length,VISIBLE_IN
view.algorithms,rule.loop.off_by_one.leq_length,VISIBLE_IN
view.intro_c,rule.loop.off_by_one.start_one,VISIBLE_IN
view.algorithms,rule.loop.off_by_one.start_one,VISIBLE_IN
view.intro_c,rule.loop.infinite.missing_update,VISIBLE_IN
view.algorithms,rule.loop.infinite.missing_update,VISIBLE_IN
view.intro_c,rule.loop.infinite.wrong_direction,VISIBLE_IN
view.algorithms,rule.loop.infinite.wrong_direction,VISIBLE_IN
view.intro_c,rule.loop.boundary.edge_case,VISIBLE_IN
view.algorithms,rule.loop.boundary.edge_case,VISIBLE_IN
view.intro_c,rule.array.out_of_bounds.size_index,VISIBLE_IN
view.algorithms,rule.array.out_of_bounds.size_index,VISIBLE_IN
view.cpp_stl,rule.array.out_of_bounds.size_index,VISIBLE_IN
view.intro_c,rule.array.index_value_confusion,VISIBLE_IN
view.algorithms,rule.array.index_value_confusion,VISIBLE_IN
view.c_pointers,rule.pointer.null_deref.ast,VISIBLE_IN
view.c_pointers,rule.pointer.null_deref.clang,VISIBLE_IN
view.c_pointers,rule.memory.leak.alloc_no_release,VISIBLE_IN
view.cpp_modern,rule.memory.leak.alloc_no_release,VISIBLE_IN
view.c_pointers,rule.memory.use_after_free.flow,VISIBLE_IN
view.c_pointers,rule.memory.double_free.flow,VISIBLE_IN
view.c_pointers,rule.memory.uaf.sanitizer,VISIBLE_IN
view.c_pointers,rule.memory.leak.sanitizer,VISIBLE_IN
view.cpp_modern,rule.memory.leak.sanitizer,VISIBLE_IN
view.intro_c,rule.function.missing_return.compiler,VISIBLE_IN
view.intro_c,rule.function.missing_return.cfg,VISIBLE_IN
view.algorithms,rule.recursion.no_base_case,VISIBLE_IN
view.algorithms,rule.recursion.unreachable_base,VISIBLE_IN
view.algorithms,rule.recursion.no_progress,VISIBLE_IN
view.cpp_stl,rule.iterator.invalidation.modify_then_use,VISIBLE_IN
view.cpp_modern,rule.iterator.invalidation.modify_then_use,VISIBLE_IN
view.cpp_stl,rule.iterator.view_lifetime,VISIBLE_IN
view.cpp_modern,rule.iterator.view_lifetime,VISIBLE_IN
view.cpp_modern,rule.move.use_after_move,VISIBLE_IN
view.cpp_oop,rule.oop.delete_base_no_virtual,VISIBLE_IN
view.cpp_oop,rule.oop.rule_of_five,VISIBLE_IN
view.cpp_modern,rule.oop.rule_of_five,VISIBLE_IN
view.cpp_oop,rule.oop.exception_safety,VISIBLE_IN
view.cpp_modern,rule.oop.exception_safety,VISIBLE_IN
view.intro_c,rule.format.specifier_mismatch,VISIBLE_IN
view.cpp_modern,rule.format.modern_cpp_upgrade,VISIBLE_IN
view.cpp_modern,rule.concurrent.wait_protocol,VISIBLE_IN
view.cpp_modern,rule.concurrent.missing_sync,VISIBLE_IN
view.algorithms,rule.meta.edge_case_boundary,VISIBLE_IN
